Data Point, Time, Finger Position, Finger Velocity, Finger Control Mode, Finger Wave Type, Finger Wave Amplitude, Finger Wave Frequency, Finger Wave Offset, Finger Wave Value, Palm Position, Palm Velocity, Palm Control Mode, Palm Wave Type, Palm Wave Amplitude, Palm Wave Frequency, Palm Wave Offset, Palm Wave Value, Thumb Outer Force, Thumb Inner Force, Index Inner Force, Index Outer Force0, 1673446514.572, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4216, -1050, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
1, 1673446514.595, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4204, 0, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
2, 1673446514.620, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4192, -1045, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
3, 1673446514.645, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4181, 1127, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
4, 1673446514.671, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4169, -1051, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
5, 1673446514.697, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4156, -183, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
6, 1673446514.720, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4143, -1304, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,-0.0
7, 1673446514.746, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4131, -178, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
8, 1673446514.770, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4119, -1047, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
9, 1673446514.795, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4107, 259, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
10, 1673446514.807, 0, 0, 2, SINUSOIDAL,0,2000,0,0.0, 4094, 1129, 1, SQUARE,0.5,2000,-1000,-1000.0, 0.0,0.0,0.0,0.0
