Data Point, Time, Finger Position, Finger Velocity, Finger Control Mode, Finger Wave Type, Finger Wave Amplitude, Finger Wave Frequency, Finger Wave Offset, Finger Wave Value, Palm Position, Palm Velocity, Palm Control Mode, Palm Wave Type, Palm Wave Amplitude, Palm Wave Frequency, Palm Wave Offset, Palm Wave Value, Thumb Outer Force, Thumb Inner Force, Index Inner Force, Index Outer Force0, 1673025937.763, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5047, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
1, 1673025937.788, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5039, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
2, 1673025937.812, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5032, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
3, 1673025937.838, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5025, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
4, 1673025937.862, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5019, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
5, 1673025937.888, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5012, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
6, 1673025937.912, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5006, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
7, 1673025937.938, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5002, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
8, 1673025937.963, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
9, 1673025937.981, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
10, 1673025938.013, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
11, 1673025938.029, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
12, 1673025938.060, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
13, 1673025938.087, 0, 0, 0, SINUSOIDAL,0,0,0,0.0, 5001, 0, 0, SQUARE,0.2,5000,0,5000.0, 0.0,0.0,0.0,0.0
